id,fund_id,object_id,name,funded_at,raised_amount,raised_currency_code,source_url,source_description,created_at,updated_at
1525,1525,f:14092,Quantum Valley Fund,2013-03-19,100000000.0,USD,http://quantumvalleyinvestments.com/media/,"Media      Media     In the News  Mike Lazaridis and Doug Fregin Unveil $100 Million Quantum Valley Fund, Focusing on Commercializing Quantum Technology Breakthroughs",2013-10-11 17:48:59,2013-10-11 17:48:59
1526,1526,f:10135,LionBird Fund,2013-10-13,20000000.0,USD,http://www.geektime.com/2013/10/13/lionbird-raises-20m-for-new-fund/,,2013-10-14 03:08:18,2013-10-14 03:08:18
1527,1527,f:12715,inaugural fund,,0.0,USD,,,2013-10-14 05:21:02,2013-10-14 05:21:02
1528,1528,f:12715,Inaugural fund,2013-10-11,540000000.0,USD,http://www.pehub.com/2013/10/11/mithril-capital-management-closes-540-mln-debut-fund-wsj/?utm_source=dlvr.it&utm_medium=twitter,Mithril Capital Management closes $540 mln for debut fund  WSJ,2013-10-14 05:23:31,2013-10-14 05:23:31
1529,1529,f:13232,Pomona Capital VIII,2013-10-14,1140000000.0,USD,http://pevc.dowjones.com/article?an=DJFLBO0020131011e9aboxp7z&from=alert&pid=22&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFLBO0020131011e9aboxp7z%26from%3dalert%26pid%3d22,Pomona Capital Raises $1.14B So Far for Fund VIII,2013-10-14 12:54:02,2013-10-14 12:54:02
1530,1530,f:14122,mid-market fund III,2013-10-14,240000000.0,EUR,http://www.altassets.net/private-equity-news/by-news-type/fund-news/montefiore-investment-hits-e240m-hard-cap-for-french-mid-market-fund.html,Montefiore Investment hits 240m hard cap for French mid-market fund,2013-10-14 13:05:40,2013-10-14 13:05:40
1531,1531,f:14127,Fund I,2013-10-14,150000000.0,EUR,http://www.finsmes.com/2013/10/emisys-capital-launches-e150m-fund-support-smes.html,Emisys Capital Launches 150M Fund,2013-10-14 14:06:51,2013-10-14 14:06:51
1532,1532,f:13290,IIFUND A,2013-10-01,2160000.0,USD,,,2013-10-14 23:49:18,2013-10-15 06:53:44
1533,1533,f:7625,Fund III,2013-10-14,20000000.0,USD,http://www.finsmes.com/2013/10/fenox-venture-capital-holds-close-fund-20m.html,Fenox Venture Capital Holds First Close of Third Fund at $20M,2013-10-15 03:18:14,2013-10-15 12:08:51
1534,1534,f:6574,Redalpine Capital I,2007-08-31,0.0,USD,,,2013-10-15 06:31:40,2013-10-15 19:50:01
1535,1535,f:6574,Redalpine Capital II,2012-06-30,0.0,USD,,,2013-10-15 06:32:16,2013-10-15 19:50:09
1536,1536,f:131,CommonAngels Ventures Fund IV,2013-10-15,11200000.0,USD,http://pevc.dowjones.com/article?an=DJFVW00020131015e9afrxleu&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020131015e9afrxleu%26from%3dalert%26pid%3d32,CommonAngels Gathers Nearly $11.2M for New Fund,2013-10-16 06:57:04,2013-10-16 06:57:39
1537,1537,f:5928,"500 Startups III, L.P.",2013-10-15,0.0,USD,http://www.sec.gov/Archives/edgar/data/1588078/000158807813000002/xslFormDX01/primary_doc.xml,SEC,2013-10-16 11:22:52,2013-10-16 11:22:52
1538,1538,f:3551,Javelin Venture Partners Fund III,2013-10-16,125000000.0,USD,http://techcrunch.com/2013/10/16/early-stage-vc-firm-javelin-venture-partners-raises-125m-for-third-fund/,Early Stage VC Firm Javelin Venture Partners Raises $125M For Third Fund,2013-10-16 12:14:20,2013-10-17 02:58:21
1539,1539,f:8322,Mars Fund,2008-01-01,45000000.0,USD,,,2013-10-16 21:56:45,2013-10-16 21:56:45
1540,1540,f:6330,ASF V,2013-10-17,750000000.0,USD,http://www.avcj.com/avcj/news/2301154/alpinvest-holds-usd750m-final-close-on-secondaries-fund-v,AlpInvest holds $750m final close on Secondaries Fund V,2013-10-17 09:14:18,2013-10-17 09:14:18
1541,1541,f:14186,Debut Private Equity Fund,2013-10-17,200000000.0,USD,http://www.altassets.net/private-equity-news/by-news-type/fund-news/consonance-capital-moves-to-200m-mark-for-debut-private-equity-fundraise.html,Ex-JP Morgan execs move to $200m in debut Consonance Capital fundraise,2013-10-17 11:06:40,2013-10-17 11:06:40
1542,1542,f:2140,"5AM Ventures IV, L.P.",2013-12-03,250000000.0,USD,http://5amventures.com/press/5am-ventures-raises-250-million-life-science-venture-capital-fund/,5AM VENTURES RAISES $250 MILLION LIFE SCIENCE VENTURE CAPITAL FUND,2013-10-18 04:34:09,2013-12-04 07:31:53
1543,1543,f:14177,Vermont Seed Capital Fund,2010-05-10,5000000.0,USD,http://vermonttechnologies.com/capital/,Vermont Seed Capital Fund,2013-10-18 14:00:12,2013-10-18 17:26:16
1544,1544,f:8545,Gryphon Partners 3.5,2013-10-18,365000000.0,USD,http://www.pehub.com/2013/10/17/gryphon-investors-collects-365-mln-another-bridge-fund/,,2013-10-18 16:52:32,2013-10-18 16:56:07
1545,1545,f:8545,Gryphon Partners 3,2006-01-01,4150000000.0,USD,http://www.pehub.com/2013/10/17/gryphon-investors-collects-365-mln-another-bridge-fund/,,2013-10-18 16:56:07,2013-10-18 16:56:07
1546,1546,f:446,Clover Fund LP,2013-10-21,7000000.0,USD,http://pandodaily.com/news/felicis-ventures-raises-new-7m-fund/?utm_source=dlvr.it&utm_medium=twitter,Felicis Ventures raises new $7M fund,2013-10-22 05:10:13,2013-10-22 05:10:13
1547,1547,f:2253,Versant Venture Capital V,2013-10-21,250000000.0,USD,http://newsle.com/article/0/98869202/,Versant to raise $250M fifth fund,2013-10-22 05:50:06,2013-10-22 05:50:06
1548,1548,f:14214,Fund I,2012-01-01,0.0,USD,,,2013-10-22 20:48:42,2013-10-23 11:01:21
1549,1549,f:8506,Fund II,2013-10-22,550000000.0,USD,http://privatemarkets.thomsonreuters.com/aurora-resurgence-raises-$550-mln-for-fund-ii/21114708.article?utm_term=%23privateequity+SUBS+ONLY&utm_source=twitterfeed&utm_medium=twitter,Aurora Resurgence raises $550 mln for Fund II,2013-10-23 04:32:43,2013-10-23 04:32:43
1550,1550,f:14230,Adelis Equity Partners Fund I,2013-11-13,420000000.0,EUR,http://www.pehub.com/2013/11/13/adelis-equity-partners-closes-nordic-mid-market-fund/?utm_source=dlvr.it&utm_medium=twitter,Adelis Equity Partners closes Nordic mid-market fund,2013-10-23 06:36:22,2013-11-13 10:26:03
1553,1553,f:1469,Growth Equity Fund II,2013-10-23,580000000.0,USD,http://www.finsmes.com/2013/10/north-bridge-growth-equity-closes-fund-580m.html,North Bridge Growth Equity Closes Second Fund at over $580M,2013-10-24 03:13:43,2013-10-24 03:20:59
1554,1554,f:2853,PTV Special Opportunities I,2013-10-23,24700000.0,USD,http://www.bizjournals.com/austin/blog/techflash/2013/10/ptv-sciences-raises-247m-fund.html?ana=twt,PTV Sciences raises $24.7M fund,2013-10-24 04:59:07,2013-10-24 04:59:07
1555,1555,f:1658,The Bank of Ireland Kernel Capital Growth Fund (NI),2013-10-24,25000000.0,GBP,http://www.finsmes.com/2013/10/kernel-capital-launches-25m-fund-focused-northern-irelandkernel-capital-launches-25m-fund-focused-northern-ireland.html,Kernel Capital Launches £25M Fund Focused on Northern Ireland,2013-10-24 09:41:18,2013-10-24 09:41:18
1556,1556,f:14313,SparkLabs Global Seed-Stage Fund,2013-10-24,30000000.0,USD,http://techcrunch.com/2013/10/24/sparklabs-launches-30m-global-seed-stage-fund-with-ex-facebooker-net-jacobsson-and-former-horizons-vc-frank-meehan/,SparkLabs Launches $30M Global Seed-Stage Fund With Ex-Facebooker Net Jacobsson And Former Horizons VC Frank Meehan,2013-10-24 17:50:34,2013-10-24 17:50:34
1557,1557,f:177,Idinvest Digital Fund II,2013-10-25,60000000.0,EUR,http://www.privateequitywire.co.uk/2013/10/25/191543/idinvest-partners-holds-initial-close-idinvest-digital-fund-ii,Idinvest Partners holds initial close of Idinvest Digital Fund II,2013-10-25 12:24:30,2013-10-25 12:24:30
1558,1558,f:3169,Crescent III,2013-10-25,0.0,USD,http://www.crescentcapital.co.uk/2013/10/23/crescents-third-vc-fund-ready-to-fly/,Crescents third VC fund ready to fly,2013-10-25 12:33:34,2013-10-25 12:33:34
1559,1559,f:2970,Inveready Fund II,2013-10-25,15000000.0,EUR,http://www.unquote.com/southern-europe/official-record/2302947/inveready-launches-second-fund,Inveready launches second fund,2013-10-25 12:35:45,2013-10-25 12:35:45
1561,1561,f:14373,Resolute Fund III,2013-10-25,1100000000.0,USD,http://www.pehub.com/2013/10/25/the-jordan-company-hits-1-1-bln-first-close-fund-iii/,The Jordan Company hits $1.1 bln for first close on Fund III,2013-10-28 13:01:44,2013-10-28 13:01:44
1562,1562,f:105,Benchmark Capital III,2006-12-01,550000000.0,USD,,,2013-10-28 18:45:46,2013-10-28 22:31:05
1563,1563,f:105,Benchmark Europe II,2004-07-01,375000000.0,USD,,,2013-10-28 18:47:09,2013-10-28 22:31:09
1564,1564,f:105,Benchmark Europe I,2000-05-01,500000000.0,USD,http://www.balderton.com/news/balderton-capital-announces-new-us-5-m-fund-293,,2013-10-28 18:47:44,2013-10-28 22:31:12
1565,1565,f:14381,Samara Capital Fund II,2013-10-28,150000000.0,USD,http://pevc.dowjones.com/article?an=DJFLBO0020131028e9asbxsxv&from=alert&pid=22&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFLBO0020131028e9asbxsxv%26from%3dalert%26pid%3d22,"Samara Capital Breaks India Drought, Targets $300M Fund",2013-10-29 03:50:40,2013-10-29 03:50:40
1566,1566,f:14382,Fund I,2013-10-28,650000000.0,USD,http://www.pehub.com/2013/10/28/pe-fund-manager-grove-street-advisors-raises-650-mln/?utm_source=dlvr.it&utm_medium=twitter,PE fund manager Grove Street Advisors raises $650 mln,2013-10-29 04:00:46,2013-10-29 04:00:46
1567,1567,f:9524,IK VII Fund,2013-10-28,1400000000.0,EUR,http://www.finsmes.com/2013/10/ik-investment-partners-closes-seventh-fund-e1-4bn.html,IK Investment Partners Closes Seventh Fund at 1.4BN,2013-10-29 04:32:27,2013-10-29 04:32:27
1568,1568,f:4100,EQT Credit II,2013-10-29,845000000.0,EUR,http://www.businesswire.com/news/home/20131029005797/en/EQT-Holding-AB-EQT-Credit-II-closes?utm_source=dlvr.it&utm_medium=twitter,CORRECTING and REPLACING EQT Holding AB: EQT Credit II closes at EUR 845 million,2013-10-29 09:09:04,2013-10-29 09:09:04
1569,1569,f:14386,Real Estate Fund,2013-10-29,716000000.0,USD,http://www.pehub.com/2013/10/29/gtis-partners-closes-residential-real-estate-fund-716-mln/?utm_source=dlvr.it&utm_medium=twitter,GTIS Partners closes residential real estate fund on $716 mln,2013-10-29 13:12:29,2013-10-29 13:12:29
1570,1570,f:14387,Vopne Capital Fund I,2013-10-29,20000000.0,USD,http://www.pehub.com/2013/10/29/vopne-capital-raises-20-mln-fund-i/?utm_source=dlvr.it&utm_medium=twitter,Vopne Capital raises $20 mln Fund I,2013-10-29 13:25:59,2013-10-29 13:25:59
1571,1571,f:14411,Fund IV,2013-10-30,1025000000.0,USD,http://in.reuters.com/article/2013/10/30/idINL3N0IK0J820131030,Hong Kong's Gaw Capital raises $1 bln China real estate fund,2013-10-30 09:48:21,2013-10-30 09:48:21
1572,1572,f:5128,Brookfield Infrastructure Fund II,2013-10-30,7000000000.0,USD,http://www.pehub.com/2013/10/30/brookfield-asset-management-closes-7-billion-second-infrastructure-fund/?utm_source=dlvr.it&utm_medium=twitter,Brookfield Asset Management closes $7 billion for second infrastructure fund,2013-10-30 13:33:39,2013-10-30 13:33:39
1576,1576,f:10234,Georgetown Alumni Angels FUND I Backplane,2013-10-01,150000.0,USD,,,2013-10-30 14:01:16,2013-10-30 22:25:36
1577,1577,f:13274,Gobi ASEAN Fund,2010-01-01,0.0,USD,http://www.gobivc.com/funds#gobi_asean fund,Gobi Partners Website,2013-10-30 21:29:43,2013-10-30 21:29:43
1578,1578,f:13274,Gobi Fund I,2005-01-01,51750000.0,USD,http://www.gobivc.com/funds#gobi_fund i,Gobi Partners Website,2013-10-30 21:29:43,2013-10-30 21:29:43
1579,1579,f:13274,Gobi Fund II,2008-01-01,151000000.0,USD,http://www.gobivc.com/funds#gobi_fund ii,Gobi Partners Website,2013-10-30 21:29:43,2013-10-30 21:29:43
1580,1580,f:13274,Gobi HiTech Fund,2007-01-01,0.0,USD,http://www.gobivc.com/funds#gobi_hitech fund,Gobi Partners Website,2013-10-30 21:29:43,2013-10-30 21:29:43
1581,1581,f:13274,Gobi Yingzhi Fund,2012-01-01,0.0,USD,http://www.gobivc.com/funds#gobi_yingzhi fund,Gobi Partners Website,2013-10-30 21:29:43,2013-10-30 21:29:43
1582,1582,f:13725,NovaQuest Pharma Opportunities Fund III,2013-10-31,459000000.0,USD,http://www.pehub.com/2013/10/31/novaquest-closes-third-pharma-fund-459-mln/?utm_source=dlvr.it&utm_medium=twitter,NovaQuest closes pharmaceutical opportunities Fund III on $459 mln,2013-10-31 11:17:47,2013-10-31 11:17:47
1583,1583,f:12639,FLAG Private Equity V LP,2013-10-30,217300000.0,USD,http://pevc.dowjones.com/article?an=DJFLBO0020131030e9aunnz2v&from=alert&pid=22&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFLBO0020131030e9aunnz2v%26from%3dalert%26pid%3d22,FLAG Collects $394M for Two Funds of Funds,2013-10-31 13:55:48,2013-10-31 13:55:48
1584,1584,f:4220,Maranon Senior Credit Fund II,2013-10-31,330000000.0,USD,http://www.pehub.com/2013/10/31/maranon-capital-closes-330-mln-second-credit-fund/?utm_source=dlvr.it&utm_medium=twitter,Maranon Capital closes $330 mln for second credit fund,2013-11-01 03:34:51,2013-11-01 03:34:51
1585,1585,f:9713,Kaiwu debut fund,,100000000.0,USD,http://www.altassets.net/private-equity-news/by-news-type/fund-news/kaiwu-capital-secures-nearly-100m-for-debut-fund.html,Kaiwu Capital secures nearly $100m for debut fundp,2013-11-01 06:09:43,2013-11-01 06:09:43
1586,1586,f:903,DFJ Mercury Fund III,2013-10-31,125000000.0,USD,http://pevc.dowjones.com/article?an=DJFVW00020131031e9avotunk&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020131031e9avotunk%26from%3dalert%26pid%3d32,"Mercury Fund, Minus the 'DFJ,' Raising $125M Third Fund",2013-11-01 06:48:26,2013-11-01 06:48:26
1587,1587,f:2250,"OrbiMed Private Investments V, LP",2013-11-01,735000000.0,USD,http://www.pehub.com/2013/11/01/orbimed-closes-fund-v-735-mln/?utm_source=dlvr.it&utm_medium=twitter,OrbiMed closes Fund V on $735 mln,2013-11-01 11:56:44,2013-11-01 12:05:19
1588,1588,f:813,AMERIGO INNVIERTE SPAIN VENTURES,2011-12-14,54000000.0,EUR,,,2013-11-01 19:51:12,2013-11-01 19:51:28
1589,1589,f:14487,Sydney Seed Fund,2013-11-01,1900000.0,AUD,http://e27.co/2013/11/04/sydney-seed-fund-manages-to-raise-au1-9m-looks-to-invest-in-seed-stage-startups/?utm_campaign=newzsocial&utm_source=nzbiz&utm_medium=tw-1,"Sydney Seed Fund raises US$1.8M, scouting for startups",2013-11-04 04:53:07,2013-11-04 04:53:44
1590,1590,f:7464,Venture Capital Fund IV,2013-11-04,192000000.0,EUR,http://www.altassets.net/private-equity-news/by-news-type/fund-news/edmond-de-rothschild-closes-latest-life-sciences-fund-on-e192m.html?utm_source=twitterfeed&utm_medium=twitter,Edmond de Rothschild closes latest life sciences fund on 192m,2013-11-04 10:02:04,2013-11-04 10:02:04
1591,1591,f:14496,Seed Funding,2013-11-04,750000.0,EUR,https://www.justinvesting.com/home/news/20131104/leading-uk-investors-back-the-future-of-venture-investing/,JustInvesting News,2013-11-04 18:34:20,2013-11-04 18:34:20
1592,1592,f:6566,Fund II,2013-11-05,35000000.0,USD,http://pandodaily.com/news/pivotnorth-raise-35m-second-fund-to-target-early-stage-deals/?utm_source=dlvr.it&utm_medium=twitter,PivotNorth raise $35M second fund to target early-stage deals,2013-11-06 04:31:01,2013-11-06 04:31:01
1593,1593,f:12720,Fund II,2013-11-06,11400000.0,USD,http://oresundstartups.com/spintop-ventures-secures-second-round-financing-100-million-dollars/,"Spintop Ventures secures second round of financing with 11,4 million euro",2013-11-06 09:14:21,2013-11-06 09:14:21
1594,1594,f:13408,Icon Venture Partners I,2013-11-06,100000000.0,USD,http://www.finsmes.com/2013/11/icon-venture-partners-closes-100m-inaugural-fund.html,Icon Venture Partners Closes $100M Inaugural Fund,2013-11-06 12:57:57,2013-11-07 03:38:16
1595,1595,f:244,MentorTech Ventures III,2013-11-06,24235000.0,USD,http://www.sec.gov/Archives/edgar/data/1524124/000114420413057995/xslFormDX01/primary_doc.xml,SEC,2013-11-06 13:27:50,2013-11-06 13:27:50
1596,1596,f:5095,Secondaries Fund,2013-11-06,206000000.0,USD,http://www.pehub.com/2013/11/06/toronto-based-northleaf-capital-partners-raises-206-mln-secondaries-fund/?utm_source=dlvr.it&utm_medium=twitter,Toronto-based Northleaf Capital Partners raises $206 mln for secondaries fund,2013-11-07 03:17:40,2013-11-07 03:17:40
1597,1597,f:6877,Fund III,2013-11-07,50000000.0,USD,http://www.altassets.net/private-equity-news/by-news-type/fund-news/hastings-equity-partners-raises-50m-for-third-fund.html?utm_source=twitterfeed&utm_medium=twitter,Hastings Equity Partners raises $50m for third fund,2013-11-07 11:54:42,2013-11-07 11:54:42
1598,1598,f:1368,Silverton Partners IV,2013-11-07,75000000.0,USD,http://pevc.dowjones.com/article?an=DJFVW00020131107e9b7arcmz&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020131107e9b7arcmz%26from%3dalert%26pid%3d32,Silverton Partners Closes Fourth Fund at $75M,2013-11-07 12:31:19,2013-11-07 12:31:19
1599,1599,f:30,Mangrove III,2008-10-01,180000000.0,USD,,,2013-11-07 22:12:29,2013-11-10 04:07:18
1600,1600,f:7915,Fund VIII,2013-11-07,12000000000.0,USD,http://privatemarkets.thomsonreuters.com/buyouts/apollo-investment-fund-viii-confirmed-at-$12b-no-detail-on-target/21118116.article?utm_term=%23privateequity+SUBS+ONLY&utm_source=twitterfeed&utm_medium=twitter,"Apollo Investment Fund VIII confirmed at $12B, no detail on target",2013-11-08 05:20:28,2013-11-08 05:20:28
1601,1601,f:14497,CapHorn FCPR,2012-06-30,50000000.0,EUR,http://www.rudebaguette.com/2013/04/17/caphorn-invest-adding-value-to-investment-with-its-130-backing-investors/,Caphorn Invest: Adding value to investment with its 130 backing investors,2013-11-08 11:54:48,2013-11-20 18:56:56
1602,1602,f:13898,debut fund,2013-11-08,540000000.0,USD,http://www.altassets.net/private-equity-news/by-news-type/fund-news/kedaara-capital-closes-debut-fund-on-540m-hard-cap.html?utm_source=twitterfeed&utm_medium=twitter,Kedaara Capital closes debut fund on $540m hard cap,2013-11-08 13:00:30,2013-11-08 13:02:42
1603,1603,f:14564,Targeted Technology Fund II,2013-11-08,20000000.0,USD,,StrictlyVC Funding Source,2013-11-09 11:34:52,2013-11-09 11:34:52
1604,1604,f:5865,Fund I,2013-11-11,50000000.0,EUR,http://www.altassets.net/private-equity-news/by-news-type/fund-news/qualitas-set-to-hold-first-close-of-over-e50m-for-latest-fund-early-next-year.html?utm_source=twitterfeed&utm_medium=twitter,Qualitas set to hold first close of over 50m for latest fund early next year,2013-11-11 04:35:49,2013-11-12 03:29:18
1605,1605,f:6719,Pure Michigan Venture Development Fund,2013-11-10,2250000.0,USD,http://www.semichiganstartup.com/InTheNews/detroitventurepartnerspuremichigan102913.aspx?utm_source=VerticalResponse&utm_medium=Email&utm_term=Detroit+Venture+Partners+scores+$2.25M+from+Pure+Michigan&utm_content={Email_Address}&utm_campaign=Community+Inv,Detroit Venture Partners scores $2.25M from Pure Michigan,2013-11-11 04:50:26,2013-11-11 04:50:53
1606,1606,f:14587,Maiden Investment Fund,2013-11-11,8000000.0,USD,http://www.vccircle.com/news/alternative-investment/2013/11/11/unicap-eyes-first-close-maiden-msme-focused-fund-8m-four,Unicap eyes first close of maiden MSME-focused fund at $8M in four months,2013-11-11 11:32:02,2013-11-11 11:32:02
1607,1607,f:8127,Espresso Capital Fund III,2013-11-01,30000000.0,CAD,,,2013-11-11 19:30:26,2013-11-12 00:55:59
1608,1608,f:8375,NB Secondary Opportunities Fund III LP,2013-11-11,2000000000.0,USD,http://www.pehub.com/2013/11/11/neuberger-berman-closes-2-bln-third-pe-secondary-fund/?utm_source=dlvr.it&utm_medium=twitter,Neuberger Berman closes $2 bln for third PE secondary fund,2013-11-12 03:01:54,2013-11-12 03:01:54
1609,1609,f:7393,Lumira Capital II,2013-11-12,10000000.0,CAD,http://pevc.dowjones.com/article?an=DJFVW00020131112e9bcn7xsa&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020131112e9bcn7xsa%26from%3dalert%26pid%3d32,Lumira Capital Receives C$10M Commitment for Fund II,2013-11-12 12:27:58,2013-11-13 04:10:55
1610,1610,f:14605,Merced Partners IV,2013-11-12,800000000.0,USD,http://www.finsmes.com/2013/11/ebf-associates-closes-fund-800m.html,EBF & Associates Closes Fund at $800M,2013-11-12 13:17:37,2013-11-13 03:14:53
